Cluster,StoreNumber,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
5,1832,NEWTON MA CHESTNUTHL  ,42.3189069,-71.1752159,1.059015012,1.029356137,0.880789542,0.954620111,0.951985169,1.281895116,0.942153959,0.921555717,0.853444102,1.175870076,0.892948361,1.428282395,1.23272759,1.103728722,0.917824683,0.935680683,0.916773462,0.8974337,0.90298489,0.896307059,0.876033007,1.081898411,0.852119788,0.938604225,1.225879834,0.905163246,0.989446476,0.778246834,0.814080269,1.194381499,0.717255731,0.85410702,1.013507566,0.818669681,1.210507344,1.044155955,1.036774118,0.838814563,1.055938369,1.05162177,1.058452279,1.09599964,1.085429447,1.010499527,0.856394469,0.833727295,0.803858621,0.92487599,0.786718121,1.098495757,1.302921872,0.976198825,0.643273977,0.837072692,0.831628851,0.710602307,0.987692188,0.818305432,1.18842814,0.798899169
5,1859,"BURLINGTON, VT  ",44.477898,-73.212351,0.998414,1.229937929,0.785878422,0.946750444,0.879831549,1.137073144,0.87012093,1.11513375,0.701010727,1.245630034,0.655741435,1.259781923,0.892096382,1.128152875,1.072020148,0.731922413,0.714715939,0.750455967,0.455787072,2.100145329,1.015054991,1.241873283,1.089497551,1.068479439,1.009641148,0.763174297,1.137325161,0.783963686,1.241111512,1.302170837,0.84202533,0.92289795,0.853883706,0.758816449,1.079709033,0.907789193,1.223853741,1.176598901,1.082102978,0.989121607,1.257282486,0.821591937,1.318068846,0.704293182,1.066838435,0.484851089,0.487673463,2.027448014,1.759893838,0.977545604,1.276016437,0.846099399,0.920696907,0.774921736,1.037038527,0.134341154,1.547648323,1.166369999,1.690517935,0.550729224
5,1866,BOYLSTON ST.  ,42.3484566,-71.0840861,1.048067744,1.024308633,0.87980276,0.968105331,0.968309932,1.27569207,0.949724101,0.914480616,0.852506158,1.190893024,0.899044361,1.429353449,1.230284314,1.097761097,0.902254916,0.936805434,0.898217104,0.903087173,0.921110092,0.89200719,0.875344215,1.077285366,0.874888974,0.933387302,1.226999796,0.877132085,0.983558147,0.757624056,0.803929772,1.189619491,0.723784148,0.844292142,1.038416042,0.80592528,1.212711771,1.042682588,1.010819396,0.83862621,1.077943017,1.052855429,1.043400824,1.090594016,1.113603766,1.116849909,0.828846652,0.821260687,0.826835339,0.91728954,0.748394281,1.09640282,1.272949542,0.943907056,0.608689603,0.829459216,0.821004495,0.706558017,0.964057006,0.817984326,1.19729796,0.80597836
5,1836,PORTLAND BREWERY BLK  ,45.5234936,-122.6825271,1.006602697,1.015578722,0.961182659,1.008735667,0.914870003,1.045006847,1.059032794,1.005556628,0.982105987,1.398869901,0.957295407,1.290682692,0.702613549,0.905210079,1.24318218,0.881460576,0.831340166,0.605732658,0.839322382,1.383107344,0.999004317,1.102404127,1.014068007,1.101165026,0.913205525,0.889510573,1.236398987,0.965753571,1.041205987,1.151270698,0.673781707,1.054900983,0.822875203,0.947828863,1.031308739,0.857913065,0.991701612,0.979397328,0.866249581,0.696341056,0.966179394,0.79245597,0.878983234,1.017664332,1.141625212,0.688611496,0.940935283,0.903364368,1.076357895,1.447995705,1.07297513,0.770986122,0.700449142,1.061515878,1.092106606,0.791706691,0.889248953,1.201342956,1.460385069,1.094477482
5,1840,"MADISON, WI HILLDALE  ",43.073207,-89.4535335,1.084046263,1.086806255,0.857210306,0.936243374,0.862282028,1.160497441,1.043534054,0.891821014,0.957870179,1.520642877,1.027539615,1.169829089,0.999338387,0.973563574,0.976290004,1.036829542,0.735323814,1.014337554,0.757717462,1.42949422,0.87502685,1.368043543,0.77763032,1.016141763,0.928702166,0.976688249,0.897942574,0.752062941,1.285608242,1.514648581,0.760829494,0.979303441,0.984591471,0.748036994,1.434803295,0.780571067,0.763659445,0.933930715,0.7362518,0.440814442,0.909202562,1.353623303,0.845250252,1.083054256,1.121587674,0.715054847,0.699452531,1.184299725,0.879793581,1.047328029,1.184401063,0.713184145,0.971762111,0.74803392,0.952787268,0.353057321,0.54727007,0.816790311,1.484303878,0.982742313
5,1844,"EDINA, MN GALLERIA  ",44.8771833,-93.3248446,1.009554657,0.890872007,0.87632523,1.064262983,0.901958102,1.258274738,1.030488376,0.855005291,0.917728235,1.995518604,0.903862647,1.271088028,1.000160676,0.99661848,0.889189041,0.825629207,0.790160773,0.956244292,0.769942126,1.370823681,0.836305683,1.155835006,0.92021749,0.836028599,0.968078249,0.853427223,0.843092,0.911688538,1.092341125,1.656098868,0.833029145,0.996682678,0.844195231,0.719401727,1.46915952,0.914972355,1.072576267,0.935206924,0.858528695,0.713388094,0.788774188,1.013012425,0.943666621,1.196897906,1.078733604,0.915178091,0.945045692,0.93917051,0.800680142,0.983287143,0.944261641,0.758808145,0.556913421,0.990927448,1.198313884,2.177261601,0.821009826,1.10515884,1.718110859,1.136311872
5,1849,"GRAND RAPIDS, MI  ",42.9283235,-85.6074351,1.052887569,0.894798953,0.842958829,1.137207828,0.932138817,1.198453096,0.890182367,0.807443184,0.876289021,1.705593552,0.96525038,1.199414115,1.145003373,0.848265236,0.72035971,0.72793966,0.665808168,1.34710585,0.828677717,1.644253244,0.941079427,1.471032488,0.9570625,0.903108894,1.099578098,0.936976656,0.918488874,1.12690682,0.932615238,1.70062095,0.828110793,1.050411688,0.972420502,0.902345432,1.479238702,1.062431083,0.960235914,0.918431385,0.867812716,0.733689379,0.926588209,1.059783439,0.94664325,1.0349032,1.146691993,1.100074834,1.257633125,0.980369174,0.596314284,0.896670801,0.794937895,0.774202788,0.56261704,1.000990534,0.980964658,1.840567052,0.913776592,0.974674465,1.376334072,2.061859353
5,880,"TIGARD, OR BRIDGEPORT  ",45.3969205,-122.751397,0.978148521,1.021218296,0.970124303,0.997562332,0.900816626,1.045842794,1.057902013,1.019321508,1.010463351,1.358729458,0.975108879,1.333785788,0.681434957,0.917845806,1.254572441,0.86982178,0.830957545,0.612782329,0.846258364,1.380057458,0.988550884,1.101235705,0.999179863,1.093577914,0.890624406,0.868113895,1.254052796,0.954730028,1.081934548,1.142259335,0.682304019,1.06008008,0.823660164,0.951129002,1.020818851,0.839001828,1.018633399,0.988144615,0.889121299,0.719062795,0.892632702,0.796640352,0.877216802,0.990399341,1.1939764,0.698570142,0.960069067,0.974471933,1.121691674,1.467145998,1.086195923,0.807387021,0.714964579,1.095199704,1.132411023,0.829789881,0.904789892,1.2811857,1.499402516,1.108319786
5,1850,"SPOKANE, WA  ",47.6588694,-117.4242868,1.094801984,0.931594588,0.853379348,1.0801555,0.915226251,1.155221554,1.102989489,0.75119134,0.987826454,2.16047756,1.067255548,0.948833284,0.896332898,1.090688708,0.7807391,1.08759294,0.694319625,0.759879758,0.538604714,1.993079094,0.921254782,1.233730301,1.214778281,0.848948795,0.943356579,0.860720091,1.009338193,0.635602915,1.12727125,1.716293602,0.595357236,0.914959083,0.860819828,0.949942757,1.468986864,0.718695577,0.736540979,0.696557036,0.762479665,0.437523958,0.928987623,0.648981978,0.844101437,0.887377976,1.299761529,0.857500665,0.818846535,0.930163765,1.22989169,1.350075531,1.384459199,0.880919717,0.696519674,1.098693004,0.893722526,0.284703268,0.376610447,0.771103862,1.362592859,1.155774398
5,836,SEATTLE WA  UNIV VILL  ,47.6634928,-122.2979606,0.972741682,0.960716207,0.93709122,0.954919798,0.888213715,1.20194402,1.005628464,0.978562074,0.955666818,1.367665375,1.094097538,1.519519493,0.827305974,0.93124663,0.960209416,1.067219193,0.87346083,0.709682015,0.902394583,1.153746321,0.903413032,1.109583731,0.941326946,1.114476771,0.895479203,0.883780547,1.153006639,0.93398729,1.076219216,1.304897959,0.724145085,1.023811657,0.861330301,0.997204829,1.13274259,0.965615447,1.169589148,0.917813105,0.993241104,1.148164612,0.982770712,0.889662774,1.045884491,0.981429109,0.854549754,0.80284946,0.844400954,1.074776672,1.121704656,1.471437075,1.217459258,0.850376058,0.579433302,1.065978801,1.155092333,0.482734806,0.988082039,1.324783126,1.216936348,1.372251688
