Cluster,StoreNumber,StoreName,Latitude,Longitude,CLASS_FP_KNIT_TOPS,CLASS_FP_JEANS,CLASS_FP_W_DRESSES,CLASS_FP_BEACH,CLASS_FP_ENDLESS_SUMMER,CLASS_FP_SWEATERS,CLASS_FP_WOVEN_BLOUSES,CLASS_FP_PANTS,CLASS_FP_BOOTS,CLASS_FP_W_HEAVY_KNITS,CLASS_FP_BLAZERS___JACKETS,CLASS_FP_CASUAL_OUTERWEAR,CLASS_FP_ATHLETIC,CLASS_FP_SHORTS,CLASS_FP_TREND_SHOES,CLASS_FP_OUTERWEAR,CLASS_FP_SKIRTS,CLASS_FP_PERFORMANCE_SHORTS,CLASS_FP_W_PARTY_DRESSES,CLASS_FP_CASUAL_ONE_PIECES,CLASS_FP_SANDALS,CLASS_FP_PERFORMANCE_CAMIS,CLASS_FP_LOUNGE,CLASS_FP_SLIPS,CLASS_FP_BODY,CLASS_FP_JEWELRY,CLASS_FP_BRAS,CLASS_FP_FP_SCARVES,CLASS_FP_CASUAL_BOTTOMS,CLASS_FP_MOVEMENT_HEAVYWEIGHTS,CLASS_FP_PERFORMANCE_ONE_PIECES,CLASS_FP_HATS,CLASS_FP_PERFORMANCE_LEGGINGS,CLASS_FP_BELTS,CLASS_FP_CASUAL_LAYERING,CLASS_FP_BRAS___MOVEMENT,CLASS_FP_ONE_PIECE,CLASS_FP_SUNGLASSES,CLASS_FP_SWIM_TOPS,CLASS_FP_PERFORMANCE_OUTERWEAR,CLASS_FP_HAIR_ACCESSORIES,CLASS_FP_PERFORMANCE_LAYERING,CLASS_FP_SWIM_BOTTOMS,CLASS_FP_MOVEMENT_BAGS,CLASS_FP_CASUAL_SHORTS,CLASS_FP_CASUAL_SETS,CLASS_FP_SUNSUITS,CLASS_FP_PERFORMANCE_BOTTOMS,CLASS_FP_SURF_ONE_PIECE,CLASS_FP_UNDIES,CLASS_FP_UNDERWIRE_BRAS,CLASS_FP_PERFORMANCE_SETS,CLASS_SUITS,CLASS_FP_MOVEMENT_SOCKS,CLASS_FP_SURF_TOPS,CLASS_FP_IN_CASE_JEWELRY,CLASS_MOVEMENT_ACCESSORIES,CLASS_FP_SURF_BOTTOMS,CLASS_FP_MOVEMENT_HATS,CLASS_FP_MISC_ACCESSORIES
4,6017,FP MOV SCOTTSDALE AZ  ,33.6246184,-111.9303998,1.176297866,0.982011318,0.969456673,1.075058703,1.013786868,0.856299165,0.99046937,1.058648747,0.889941921,0.997684447,0.909106346,0.672614519,1.009901902,1.213837778,0.756666246,0.624475974,1.06272517,1.133672714,0.949765252,1.424354471,0.915150177,1.345283822,1.130419531,0.969283301,1.056226148,1.060779091,1.112444372,0.826643646,1.280916417,0.9512347,1.14623373,0.981278859,1.178111742,1.048259659,1.181744672,1.236490335,0.93932432,0.895970297,0.909638041,0.641182865,1.021212706,1.084813633,0.901773448,1.031726662,1.250193564,1.22122448,1.036283035,1.018757867,0.834978087,1.00179995,0.756632975,1.414083086,0.691226821,1.00923963,0.994653052,0.5477525,0.972255421,1.006107795,0.663977287,1.208477087
4,812,AUSTIN TX  THE DOMAIN  ,30.4038195,-97.7219177,0.957152127,0.885696104,1.066431018,0.908420468,0.986072117,0.798118169,0.981739447,0.773333643,1.084798394,0.729074193,0.792337273,1.031425893,1.071769878,1.298525886,0.854233362,0.738368263,1.048470127,2.503029472,1.022048538,1.045487777,0.937562432,1.723802196,0.870033127,1.014360216,1.013052176,0.890994128,1.036242364,0.909849682,0.880938881,0.965803762,1.527065527,0.965873589,1.404008977,0.90797033,1.148718035,1.484265527,1.210098129,0.878900639,1.191637751,1.28924918,0.842364787,1.821769437,1.178443907,0.84693366,1.785557402,1.339492613,1.408878172,1.094199835,0.95914076,1.028208111,0.860189298,1.413704044,0.844361933,1.054863163,1.203254801,0.810953979,1.010034148,1.231377299,0.819708464,1.259586632
4,824,SAN ANTONIO TX CNTERA  ,29.5915628,-98.614716,1.086301223,0.852760148,1.071421855,1.017065472,1.033940085,0.875805718,1.064609948,0.769221599,0.937045283,0.903206998,0.87245989,0.842208235,1.364027816,1.154090749,0.947516805,0.7046767,0.91846816,2.81456211,0.951825658,1.184239334,1.032901936,1.411631252,1.09950128,0.806030899,1.01640296,0.993488815,0.801739985,0.907514836,0.87895607,0.833214493,1.214796615,0.826134408,1.046458081,1.189867391,1.030252774,0.917866339,0.72082384,0.742569616,0.661777777,0.942267747,1.228381021,1.303987693,0.687953838,1.114370503,1.390958165,1.447203505,0.725874172,0.815944095,0.735667267,0.89169503,0.812470507,0.659212705,0.651426613,1.083903192,0.910326485,1.588808546,1.229749777,0.855777056,0.684841,1.074231543
4,840,HOUSTON TX CITYCENTRE  ,29.7810228,-95.5592668,0.961036422,0.851238509,1.030791235,0.9456751,0.993044703,0.693781901,0.975248347,0.770625639,1.001587869,0.733392523,0.759192889,0.874176213,1.466368716,1.162806845,0.879871602,0.710272426,0.915076626,3.575656979,0.96021329,0.905045071,0.972772713,1.592666557,0.978983837,0.842601931,1.011598063,0.834027049,0.865947154,0.98031551,0.926575798,0.966335583,1.910577404,0.827906687,1.431933924,0.968859103,1.337885446,1.416425762,0.967700647,1.026663858,0.892134531,1.228923187,0.877087641,1.768854569,0.896777636,0.769044452,1.804597312,1.749129699,1.04340597,1.088537376,0.969258855,1.008390066,0.980451856,1.311369116,0.772866195,0.910360692,0.963658615,5.241707509,1.081836231,0.995156523,0.69654594,1.15769533
4,844,SCOTTSDALE QUARTER  ,33.6237681,-111.9240234,1.174600829,0.987692884,0.962575353,1.075176069,1.005293884,0.859668521,0.99101397,1.061422843,0.893862301,0.99670855,0.90918958,0.672616651,1.008948933,1.214881288,0.754243505,0.636267714,1.067108375,1.131372284,0.949947428,1.420216822,0.917469124,1.34888309,1.129896645,0.97173303,1.057948091,1.057429867,1.118086272,0.828758513,1.275218228,0.9493435,1.138557001,0.983712529,1.181682633,1.05198124,1.176695129,1.233438527,0.941283091,0.892070482,0.917490975,0.623135156,1.015534722,1.082749916,0.908780744,1.042792125,1.252800591,1.209861131,1.051560423,1.001640808,0.828525499,1.003889001,0.759063213,1.414069717,0.702164078,1.008487611,0.9967272,0.548894728,0.971678097,1.00820583,0.665361877,1.212384328
4,845,HOUSTON GALLERIA IV  ,29.7376256,-95.4643947,0.923542909,0.84283128,1.035817785,0.952312592,1.007689927,0.685112774,0.971498222,0.760419556,1.045786202,0.700519583,0.761502576,0.852667668,1.475147675,1.141024267,0.904860455,0.69582249,0.897145531,3.626096341,0.952631612,0.883781035,1.010950937,1.659533556,0.942934666,0.855556203,1.006724975,0.807122005,0.874518939,0.976876911,0.905092752,0.948181417,1.97110549,0.774724181,1.376619268,0.951624937,1.257283483,1.497216941,0.960565244,1.059803347,0.937368835,1.288528857,0.914079786,1.833710535,0.948680545,0.750495851,1.880375787,1.670999869,0.963640178,1.001440022,0.947770156,1.039610912,0.968232224,1.373668929,0.815258468,0.889815569,0.980728605,5.826440919,1.129604356,1.046706105,0.703035865,1.138960669
4,850,"ATLANTA, GA  LENOX SQ  ",33.8467226,-84.3637487,0.92658035,0.897276378,1.027615638,1.028496548,1.013604872,0.890205,0.936052614,0.829813681,1.073051919,0.799890971,0.924955695,0.958489469,1.196439824,1.055539988,0.977311301,0.920810263,0.962629965,2.789920042,1.019124946,0.987656097,1.016263686,1.301711242,1.149322407,0.889907967,0.955687263,1.023227048,0.779473159,1.157912149,0.948390922,1.173206217,1.252536564,0.944432814,1.212952618,0.956498462,1.194548504,1.367126283,0.842993125,1.179893043,0.923666821,0.882504805,0.746275566,1.454817719,0.930487341,0.852709743,1.378171768,1.348865845,0.933103725,1.109766987,0.918603201,0.898393236,0.823456727,1.201324619,0.972679442,0.885685459,0.903404718,0.773006495,1.000125434,0.837627129,0.736593465,0.978858073
4,1812,CHANDLER AZ  FASHION  ,33.3014704,-111.8984059,1.147651897,0.961840327,1.028056671,1.166258684,1.042789273,0.775392666,0.937396584,0.992733831,0.809216692,1.048340735,0.810801227,0.64291336,1.141113111,1.21931866,0.772479324,0.574615842,0.990746297,1.10901971,0.872652874,1.598419289,1.091588715,1.63078806,1.09121171,0.921419594,1.078559717,1.079006137,1.082428501,0.748710883,1.14084546,0.872930451,1.059389476,0.923217276,1.264249223,0.977353336,0.937994464,1.340081217,1.266127772,1.087851066,0.972288494,0.455424618,1.037262615,0.831266091,1.001530695,1.040849211,1.180323336,1.438571322,1.097364556,0.986404545,0.800268451,1.011063693,0.722678096,1.329354709,0.582674996,1.011717641,0.902529136,0.660647185,0.927090269,0.979513552,0.692032679,1.027171596
4,6009,FP MOV AUSTIN TX  ,30.4026156,-97.724888,0.95826022,0.885630536,1.065752241,0.908793108,0.985378554,0.797199526,0.98227664,0.773664578,1.083819139,0.727933012,0.791723736,1.029265781,1.071143118,1.298154472,0.854837902,0.737264984,1.050098,2.501825631,1.023884009,1.043006463,0.93910778,1.722553363,0.869300667,1.015559096,1.016525376,0.891422444,1.038362578,0.910312767,0.881824845,0.966230794,1.528010879,0.966434596,1.404614043,0.908834485,1.14681635,1.481628083,1.20708919,0.87315548,1.189977758,1.286043431,0.842251157,1.819551712,1.17856458,0.843928403,1.791807783,1.336161932,1.405374962,1.093014394,0.956755833,1.025651446,0.864073963,1.414187801,0.849044516,1.05224022,1.200262879,0.808937523,1.018090206,1.228315449,0.817670239,1.256454639
4,6019,FP MOV AUSTIN TX2420  ,30.2883677,-97.7416969,0.952670281,0.895974162,1.07947428,0.912293789,0.9820261,0.799389397,0.990568888,0.78844072,1.09862043,0.713402873,0.785262913,1.017029798,1.037570693,1.30753715,0.863285324,0.742559263,1.057679032,2.518130494,1.035811349,0.997275033,0.937251633,1.722831507,0.876841335,1.014432737,1.012328242,0.900828858,1.030245835,0.925152007,0.860954938,0.940091967,1.518795623,0.970362476,1.401119864,0.904824669,1.123645971,1.460465305,1.178146772,0.869984255,1.241046088,1.273702708,0.821474845,1.858894611,1.216451056,0.827187651,1.810396995,1.261009168,1.411421951,1.095437693,0.944666805,0.985718432,0.856674987,1.427065081,0.836699963,1.044771399,1.169319174,0.766661204,1.03552356,1.213163499,0.76207905,1.197620698
4,6030,FP MOV CHARLESTON SC  ,32.7879372,-79.9373052,0.942904546,0.997553074,1.02739202,0.984006034,1.008514598,0.906539039,0.868922956,0.784291199,1.050524255,0.851552445,0.907918011,1.002620323,1.327432757,1.100296779,0.748377696,0.84163328,0.939780576,2.564405871,1.053102773,0.981284782,0.88860882,1.45951231,0.873571639,0.888030439,0.99531969,0.883186111,0.853514695,0.871414528,0.960581021,0.976243018,1.3118148,0.805299187,1.577686372,0.6656908,1.195266692,1.630826804,0.947278748,1.078210387,1.038617951,0.630469086,0.725508291,1.603249051,1.103843189,0.81935292,1.391197828,1.305147103,1.06837943,0.459215296,0.860992493,1.032403121,0.846655686,1.582873061,0.507878846,0.895939305,1.33502557,2.223137501,1.135025155,1.37786237,0.686595103,1.589930948
4,851,DURHAM STS SOUTHPOINT  ,35.9044409,-78.9416098,1.076733619,0.919211386,1.015833449,1.011871671,0.988561583,1.021709494,0.971889239,0.855786061,0.956798914,0.940801311,0.832495329,1.046353011,1.198599286,1.056641492,0.956730057,0.707068185,1.033673786,2.73480074,0.746227091,1.185857051,0.873280099,1.491392934,0.950744188,0.794223708,0.900533789,0.824407489,0.877605585,0.84144421,0.777017708,1.083668672,1.052280689,0.84693037,1.068274481,0.788347316,1.513688687,1.303891492,0.909370899,0.86953707,0.884505102,0.891402901,0.873511274,1.750544434,0.860326866,0.764641126,1.562195349,1.151974373,0.870952106,0.942003778,0.801807831,1.024600373,1.018078122,1.197253073,0.863110695,0.886362381,1.061632137,1.621296561,0.892290082,0.897707575,0.749085325,0.852469652
4,867,NEW ORLEANS  MAGAZINE  ,29.9209753,-90.0963512,0.928718076,1.017339886,1.042568977,0.970189921,1.010006878,0.702889508,0.965955729,1.011453865,1.060245022,0.515978583,0.840754196,0.684917751,1.187334101,1.281803285,1.222951921,1.04276536,1.155476062,2.686277508,0.93662149,0.921358623,1.159384702,1.095474332,0.904139609,0.942719275,0.988753493,1.001386016,1.049934437,1.034396532,0.736763091,0.711437229,1.21378525,0.90963607,1.010994254,1.045961129,0.979523562,1.119237533,0.623195417,1.350602652,0.771287253,1.044415922,0.891909272,1.064496134,0.861229427,0.814917206,1.375995204,1.252831538,0.895198125,0.909238884,0.955135038,1.49757684,1.045634635,0.884524945,1.336298688,0.924755518,1.275554738,2.101442608,0.797803829,1.364434912,0.304170952,0.84749494
4,868,ATLANTA WHITE PROVIS.  ,33.7858541,-84.4123067,0.915727922,0.880379201,1.037945422,1.045954358,1.038070334,0.873478797,0.906819773,0.823750612,1.097965377,0.770052203,0.917278327,0.941730761,1.173073279,1.057180734,1.004499672,0.915527848,0.952655032,2.793363315,1.059596115,0.991628533,1.032743868,1.305321952,1.15057989,0.904560668,0.96413161,1.005721823,0.795219794,1.196239699,0.951799756,1.188987344,1.24148816,0.972198453,1.194819125,0.969849439,1.196555755,1.354811876,0.838927323,1.277887256,0.919822855,0.875277903,0.708436613,1.46271203,0.944113067,0.888935119,1.35678392,1.374420444,0.97869618,1.051236699,0.859311478,0.864525815,0.805164412,1.206248834,1.026805359,0.862103065,0.894267192,0.780698774,0.913411918,0.83694066,0.741856615,1.039702904
4,1805,"SAVANNAH, GA  ",32.0794476,-81.0949317,1.081374205,0.927555023,1.03960432,0.890848154,1.009955222,0.733852656,0.956187022,0.974126322,1.085772425,0.693331211,0.817160637,0.985415118,1.26497423,1.012059612,0.888007037,0.62723435,1.062016883,3.727973517,0.854305761,1.112272052,0.930112803,1.402446096,0.845761554,0.880887896,0.975277291,1.016514293,0.820758396,0.989413229,0.811046145,0.781306122,1.599871372,0.71172809,1.139509234,1.022781614,1.398865871,1.139164183,0.667126835,0.89666148,1.16284902,0.402951531,1.051191372,2.294543264,1.27627553,0.905796449,1.533637256,0.879298868,1.18486701,0.649209031,1.165230918,0.894766696,0.805360535,1.308478068,0.409672563,1.285126823,1.097921157,0.191232476,1.003359173,1.313655899,0.513766266,1.072979716
